#jd flux err
2454490.95849893 0.98378620 0.01084232
2454490.97933226 0.95356769 0.00879354
2454491.00016560 0.93134471 0.00849316
2454491.02099893 0.92880817 0.00586131
2454491.04183226 0.94804813 0.00764838
2454491.06266560 0.97492672 0.00920486
2454491.08349893 0.99622224 0.00860450
2454491.10433227 1.00312282 0.00548160
2454491.12516560 1.00374403 0.00567085
2454491.14599893 1.00585362 0.00553595
2454491.16683227 1.00838521 0.00473392
2454491.18766560 1.01194629 0.00550717
2454491.20849894 1.01111484 0.00475800
2454491.22933227 1.01193025 0.00560634
2454491.25016560 1.01008028 0.00427647
2454491.27099894 1.00797480 0.00495576
2454491.29183227 1.00497734 0.00572820
2454491.31266561 1.00663945 0.00993058
2454491.33349894 0.99371851 0.00470692
2454491.35433227 0.99196492 0.00576995
2454491.37516561 0.98861857 0.00602776
2454491.39599894 0.93095523 0.02345768
2454491.41683228 0.81051667 0.05180119
2454491.43766561 0.61768217 0.06000940
2454491.45849894 0.45289808 0.03774278
2454491.47933228 0.47904887 0.04705687
2454491.50016561 0.67024411 0.05859086
2454491.52099895 0.85404802 0.04704246
2454491.54183228 0.96569604 0.01966431
2454491.56266561 0.98817800 0.00469165
2454491.58349895 0.99235861 0.00508045
2454491.60433228 0.99792323 0.00488422
2454491.62516562 1.00392071 0.00597022
2454491.64599895 1.00896147 0.00656025
2454491.66683228 1.01361001 0.00564772
2454491.68766562 1.01559706 0.00519829
2454491.70849895 1.01788544 0.00446984
2454491.72933229 1.01727191 0.00481382
2454491.75016562 1.01781387 0.00503165
2454491.77099895 1.01521961 0.00591678
2454491.79183229 1.01093579 0.00767580
2454491.81266562 1.00758501 0.00485820
2454491.83349895 1.00232764 0.00575937
2454491.85433229 0.99910999 0.00734164
2454491.87516562 0.96595406 0.01066933
2454491.89599896 0.93856504 0.00937163
2454491.91683229 0.92297700 0.00574021
2454491.93766562 0.93503889 0.00585220
2454491.95849896 0.95560203 0.00920914
2454491.97933229 0.98181345 0.00753857
2454492.00016563 0.99884986 0.00485311
2454492.02099896 1.00385264 0.00504904
2454492.04183229 1.00519192 0.00581989
2454492.06266563 1.01028262 0.00544997
2454492.08349896 1.01180549 0.00490505
2454492.10433230 1.01098077 0.00433850
2454492.12516563 1.01149136 0.00524346
2454492.14599896 1.01303430 0.00535149
2454492.16683230 1.00873531 0.00559562
2454492.18766563 1.00689933 0.00560880
2454492.20849897 1.00289559 0.00406002
2454492.22933230 0.99813750 0.00581385
2454492.25016563 0.99373433 0.00689983
2454492.27099897 0.98949345 0.00535304
2454492.29183230 0.98114932 0.01079523
2454492.31266564 0.92915300 0.01715914
2454492.33349897 0.72243842 0.05252046
2454492.35433230 0.52944788 0.05538397
2454492.37516564 0.42490629 0.01152161
2454492.39599897 0.60127816 0.03448370
2454492.41683231 0.74807999 0.05664350
2454492.43766564 0.91405937 0.03625107
2454492.45849897 0.98505999 0.01005953
2454492.47933231 0.98901151 0.00551913
2454492.50016564 0.99512026 0.00516483
2454492.52099898 1.00097312 0.00565973
2454492.54183231 1.00560674 0.00498797
2454492.56266564 1.01201212 0.00710529
2454492.58349898 1.01414910 0.00549381
2454492.60433231 1.01526884 0.00376777
2454492.62516565 1.01567377 0.00482618
2454492.64599898 1.01598324 0.00441615
2454492.66683231 1.01596633 0.00446783
2454492.68766565 1.01430347 0.00488295
2454492.70849898 1.01319052 0.00628209
2454492.72933231 1.00826039 0.00590518
2454492.75016565 1.00448102 0.00593102
2454492.77099898 0.98748412 0.00888048
2454492.79183232 0.95857691 0.01213483
2454492.81266565 0.93276816 0.00912485
2454492.83349898 0.92686077 0.00531939
2454492.85433232 0.94110205 0.00743069
2454492.87516565 0.97302682 0.00851470
2454492.89599899 0.99408958 0.00717745
2454492.91683232 1.00398182 0.00515882
2454492.93766565 1.00688706 0.00434261
2454492.95849899 1.00738080 0.00529420
2454492.97933232 1.00972792 0.00492835
2454493.00016566 1.01016070 0.00443772
2454493.02099899 1.01132173 0.00454810
2454493.04183232 1.01261191 0.00515589
2454493.06266566 1.01065201 0.00497554
2454493.08349899 1.00986200 0.00453811
2454493.10433233 1.00546738 0.00587952
2454493.12516566 1.00145829 0.00497593
2454493.14599899 0.99722212 0.00472601
2454493.16683233 0.99257945 0.00682159
2454493.18766566 0.98528792 0.00658371
2454493.20849900 0.95800494 0.02400859
2454493.22933233 0.83510604 0.04869177
2454493.25016566 0.64591623 0.07885363
2454493.27099900 0.46287735 0.03844611
2454493.29183233 0.45891088 0.03940235
2454493.31266567 0.60141622 0.03917159
2454493.33349900 0.84493818 0.03915608
2454493.35433233 0.95477096 0.02465993
2454493.37516567 0.98870468 0.01528987
2454493.39599900 0.99056527 0.00502975
2454493.41683234 0.99441609 0.00450831
2454493.43766567 1.00072804 0.00494117
2454493.45849900 1.00583661 0.00509062
2454493.47933234 1.00969115 0.00475912
2454493.50016567 1.01447282 0.00435623
2454493.52099901 1.01661344 0.00504445
2454493.54183234 1.01482553 0.00562546
2454493.56266567 1.01456650 0.00489702
2454493.58349901 1.01400018 0.00366502
2454493.60433234 1.01240359 0.00412483
2454493.62516567 1.01014657 0.00448363
2454493.64599901 1.00851502 0.00469703
2454493.66683234 0.99871549 0.00698662
2454493.68766568 0.97380784 0.00903941
2454493.70849901 0.94924285 0.00905054
2454493.72933234 0.92481911 0.00508177
2454493.75016568 0.93275495 0.00723774
2454493.77099901 0.95338989 0.00893324
2454493.79183235 0.98007798 0.01190152
2454493.81266568 0.99982559 0.00701946
2454493.83349901 1.00525327 0.00660040
2454493.85433235 1.00557273 0.00549097
2454493.87516568 1.00934475 0.00579200
2454493.89599902 1.00927360 0.00457283
2454493.91683235 1.01195177 0.00533968
2454493.93766568 1.01183241 0.00572479
2454493.95849902 1.01271814 0.00546193
2454493.97933235 1.01135707 0.00616962
2454494.00016569 1.00952076 0.00474375
2454494.02099902 1.00460594 0.00482911
2454494.04183235 0.99958780 0.00533986
2454494.06266569 0.99406703 0.00624677
2454494.08349902 0.98984312 0.00501039
2454494.10433236 0.98414600 0.00758807
2454494.12516569 0.91760836 0.03776668
2454494.14599902 0.75252651 0.05616738
2454494.16683236 0.55805412 0.05735468
2454494.18766569 0.42052466 0.01024694
2454494.20849903 0.52697941 0.05843607
2454494.22933236 0.72628469 0.05841397
2454494.25016569 0.87897373 0.04814505
2454494.27099903 0.97929092 0.01028054
2454494.29183236 0.98979144 0.00525884
2454494.31266570 0.99423341 0.00688455
2454494.33349903 1.00047898 0.00652488
2454494.35433236 1.00528392 0.00369132
2454494.37516570 1.00875602 0.00477495
2454494.39599903 1.01516379 0.00524754
2454494.41683237 1.01479532 0.00548333
2454494.43766570 1.01677585 0.00565875
2454494.45849903 1.01584449 0.00479030
2454494.47933237 1.01392081 0.00401583
2454494.50016570 1.01308752 0.00468181
2454494.52099903 1.01288471 0.00465650
2454494.54183237 1.01021133 0.00621516
2454494.56266570 1.00616046 0.00597557
2454494.58349904 0.99011376 0.00789510
2454494.60433237 0.96230984 0.00741534
2454494.62516570 0.93703410 0.00846822
2454494.64599904 0.92669542 0.00518616
2454494.66683237 0.94144223 0.00662512
2454494.68766571 0.96781013 0.00911420
2454494.70849904 0.99099791 0.00601326
2454494.72933237 1.00475700 0.00540308
2454494.75016571 1.00527622 0.00588867
2454494.77099904 1.00680194 0.00484231
2454494.79183238 1.00963201 0.00454498
2454494.81266571 1.01090956 0.00431072
2454494.83349904 1.01144501 0.00547288
2454494.85433238 1.01261864 0.00415258
2454494.87516571 1.01033645 0.00654781
2454494.89599905 1.00648032 0.00551428
2454494.91683238 1.00512692 0.00531951
2454494.93766571 1.00409671 0.00507634
2454494.95849905 0.99586366 0.00517191
2454494.97933238 0.99274352 0.00456986
2454495.00016572 0.98865893 0.00947154
2454495.02099905 0.96983219 0.02374280
2454495.04183238 0.85686361 0.04808324
2454495.06266572 0.67458646 0.06064761
2454495.08349905 0.47977773 0.04686941
2454495.10433239 0.43900453 0.02916125
2454495.12516572 0.61083036 0.06059080
2454495.14599905 0.80860286 0.05208189
2454495.16683239 0.94381952 0.03016793
2454495.18766572 0.98799952 0.00529230
2454495.20849906 0.99131488 0.00570746
2454495.22933239 0.99534838 0.00443569
2454495.25016572 1.00080623 0.00481388
2454495.27099906 1.00630060 0.00513083
2454495.29183239 1.01037521 0.00503497
2454495.31266573 1.01360342 0.00547279
2454495.33349906 1.01542451 0.00566359
2454495.35433239 1.01465490 0.00546703
2454495.37516573 1.01521956 0.00602708
2454495.39599906 1.01403083 0.00502763
2454495.41683239 1.01202886 0.00396507
2454495.43766573 1.01150536 0.00538418
2454495.45849906 1.01119293 0.00621220
2454495.47933240 1.00252552 0.00607711
2454495.50016573 0.97912721 0.00745399
2454495.52099906 0.95210540 0.00818345
2454495.54183240 0.92879873 0.00719900
2454495.56266573 0.92983391 0.00799442
2454495.58349907 0.95050750 0.00792388
2454495.60433240 0.97736814 0.00687800
2454495.62516573 0.99750591 0.00633560
2454495.64599907 1.00461535 0.00520515
2454495.66683240 1.00496808 0.00460762
2454495.68766574 1.00753821 0.00607457
2454495.70849907 1.01065060 0.00507680
2454495.72933240 1.01119122 0.00505240
2454495.75016574 1.01129089 0.00500396
2454495.77099907 1.01056252 0.00539652
2454495.79183241 1.00947975 0.00636525
2454495.81266574 1.00734531 0.00428199
2454495.83349907 1.00249651 0.00445059
2454495.85433241 0.99935371 0.00656259
2454495.87516574 0.99460690 0.00479285
2454495.89599908 0.99156237 0.00599319
2454495.91683241 0.98548286 0.00517189
2454495.93766574 0.88446085 0.00814857
2454495.95849908 0.78314103 0.05535844
2454495.97933241 0.58579033 0.06099874
2454496.00016575 0.43135870 0.02709097
2454496.02099908 0.50130652 0.05050239
2454496.04183241 0.69848069 0.06001638
2454496.06266575 0.87521221 0.04324195
2454496.08349908 0.97454291 0.01531110
2454496.10433242 0.98943117 0.00588633
2454496.12516575 0.99264475 0.00473595
2454496.14599908 0.99798724 0.00507508
2454496.16683242 1.00349966 0.00556776
2454496.18766575 1.00894004 0.00486461
2454496.20849909 1.01083480 0.00510463
2454496.22933242 1.01503310 0.00503088
2454496.25016575 1.02062546 0.00621717
2454496.27099909 1.01625758 0.00571029
2454496.29183242 1.01507620 0.00525617
2454496.31266575 1.01375654 0.00489781
2454496.33349909 1.01086249 0.00490516
2454496.35433242 1.01023546 0.00660385
2454496.37516576 1.00818270 0.00695127
2454496.39599909 0.99635801 0.01009454
2454496.41683242 0.96842422 0.01156026
2454496.43766576 0.94144013 0.00810554
2454496.45849909 0.92689282 0.00476335
2454496.47933243 0.93980620 0.00662642
2454496.50016576 0.96352299 0.00940607
2454496.52099909 0.98884212 0.00752104
2454496.54183243 1.00191944 0.00477663
2454496.56266576 1.00626158 0.00439728
2454496.58349910 1.00710284 0.00482494
2454496.60433243 1.00855993 0.00522475
2454496.62516576 1.00971492 0.00466302
2454496.64599910 1.01162297 0.00415615
2454496.66683243 1.01224609 0.00660824
2454496.68766577 1.01175870 0.00480186
2454496.70849910 1.00881100 0.00475871
2454496.72933243 1.00496768 0.00439983
2454496.75016577 1.00205337 0.00564925
2454496.77099910 0.99719023 0.00541205
2454496.79183244 0.99385093 0.00543018
2454496.81266577 0.98941739 0.00473342
2454496.83349910 0.97480336 0.01331433
2454496.85433244 0.87834234 0.04153955
2454496.87516577 0.64890654 0.04167631
2454496.89599911 0.50405987 0.05105391
2454496.91683244 0.43290842 0.02034041
2454496.93766577 0.55532970 0.05101475
2454496.95849911 0.78218383 0.05387271
2454496.97933244 0.93052714 0.03186485
2454497.00016578 0.98595465 0.00661747
2454497.02099911 0.99028468 0.00512422
2454497.04183244 0.99597599 0.00489423
2454497.06266578 1.00079398 0.00430366
2454497.08349911 1.00556188 0.00541305
2454497.10433245 1.00993516 0.00475520
2454497.12516578 1.01337697 0.00541144
2454497.14599911 1.01530636 0.00637006
2454497.16683245 1.02112579 0.01277403
2454497.18766578 1.01754707 0.00589194
2454497.20849911 1.01563621 0.00605530
2454497.22933245 1.01619004 0.01223544
2454497.25016578 1.01517750 0.00908623
2454497.27099912 1.00751102 0.00542533
2454497.29183245 1.00322976 0.00693852
2454497.31266578 0.98413865 0.00974095
2454497.33349912 0.94787371 0.00780751
2454497.35433245 0.93112123 0.00585338
2454497.37516579 0.92918103 0.00693341
2454497.39599912 0.94291733 0.00778095
2454497.41683245 0.97450699 0.00947328
2454497.43766579 0.99654705 0.00714355
2454497.45849912 1.00342178 0.00517940
2454497.47933246 1.00511299 0.00572961
2454497.50016579 1.00723878 0.00496313
2454497.52099912 1.00788933 0.00510359
2454497.54183246 1.01029717 0.00410281
2454497.56266579 1.01131363 0.00511693
2454497.58349913 1.01281107 0.00509089
2454497.60433246 1.01137245 0.00570259
2454497.62516579 1.00867751 0.00596142
2454497.64599913 1.00544598 0.00480067
2454497.66683246 1.00031233 0.00490579
2454497.68766580 0.99546301 0.00604175
2454497.70849913 0.99123944 0.00567374
2454497.72933246 0.98781212 0.00488494
2454497.75016580 0.94453651 0.02645375
2454497.77099913 0.81029236 0.04872273
2454497.79183247 0.65231621 0.04769794
2454497.81266580 0.43472744 0.02101373
2454497.83349913 0.48014202 0.04440583
2454497.85433247 0.66843158 0.05961514
2454497.87516580 0.87144110 0.05831705
2454497.89599914 0.96778416 0.01929562
2454497.91683247 0.98700026 0.00623597
2454497.93766580 0.99100424 0.00505322
2454497.95849914 0.99793720 0.00535050
2454497.97933247 1.00283553 0.00437436
2454498.00016581 1.00735567 0.00520287
2454498.02099914 1.01345164 0.00778618
2454498.04183247 1.01421261 0.00528891
2454498.06266581 1.01508036 0.00542220
2454498.08349914 1.01623970 0.00532259
2454498.10433247 1.01473208 0.00541751
2454498.12516581 1.01358476 0.00547149
2454498.14599914 1.01186574 0.00516088
2454498.16683248 1.01444652 0.01005650
2454498.18766581 1.01016858 0.00471092
2454498.20849914 0.99648193 0.00856548
2454498.22933248 0.97193305 0.01049773
2454498.25016581 0.94743531 0.00856797
2454498.27099915 0.92606777 0.00492475
2454498.29183248 0.93505684 0.00729880
2454498.31266581 0.96194784 0.01619467
2454498.33349915 0.98772715 0.01208614
2454498.35433248 1.00045140 0.00532053
2454498.37516582 1.00339561 0.00431474
2454498.39599915 1.00539120 0.00502634
2454498.41683248 1.00729989 0.00564054
2454498.43766582 1.00964661 0.00510055
2454498.45849915 1.01286191 0.00582216
2454498.47933249 1.01206651 0.00512581
2454498.50016582 1.01137378 0.00453475
2454498.52099915 1.00863552 0.00444614
2454498.54183249 1.00744992 0.00544678
2454498.56266582 1.00224856 0.00542432
2454498.58349916 0.99703334 0.00541940
2454498.60433249 0.99351086 0.00535778
2454498.62516582 0.98776758 0.00598627
2454498.64599916 0.98079259 0.01056010
2454498.66683249 0.87853323 0.02974399
2454498.68766583 0.72966649 0.05640224
2454498.70849916 0.53365185 0.05560194
2454498.72933249 0.43444435 0.01267462
2454498.75016583 0.55521225 0.05703328
2454498.77099916 0.75293284 0.05557190
2454498.79183250 0.89934241 0.03166159
2454498.81266583 0.98442837 0.00468049
2454498.83349916 0.98947175 0.00463314
2454498.85433250 0.99276525 0.00484516
2454498.87516583 0.99825607 0.00709866
2454498.89599917 1.00507873 0.00583398
2454498.91683250 1.00753592 0.00478425
2454498.93766583 1.01114791 0.00424378
2454498.95849917 1.01577540 0.00621225
2454498.97933250 1.01544266 0.00443141
2454499.00016584 1.01509944 0.00653907
2454499.02099917 1.01451933 0.00492501
2454499.04183250 1.01345859 0.00624657
2454499.06266584 1.01040145 0.00510372
2454499.08349917 1.00819829 0.00417053
2454499.10433250 1.00549556 0.00627876
2454499.12516584 0.98326456 0.00911771
2454499.14599917 0.95793231 0.01116044
2454499.16683251 0.93251432 0.00859627
2454499.18766584 0.92681971 0.00595800
2454499.20849917 0.94517540 0.00799945
2454499.22933251 0.97224594 0.00958674
2454499.25016584 0.99419676 0.00811056
2454499.27099918 1.00349003 0.00440361
2454499.29183251 1.00548131 0.00576351
2454499.31266584 1.00860832 0.00791194
2454499.33349918 1.00912702 0.00450985
2454499.35433251 1.01006893 0.00562033
2454499.37516585 1.01123902 0.00387496
2454499.39599918 1.01204986 0.00563597
2454499.41683251 1.01036044 0.00596392
2454499.43766585 1.00725733 0.00506126
2454499.45849918 1.00727288 0.00699405
2454499.47933252 0.99998174 0.00478177
2454499.50016585 0.99547104 0.00437494
2454499.52099918 0.99061029 0.00501731
2454499.54183252 0.98800639 0.00574547
2454499.56266585 0.96656156 0.02074524
2454499.58349919 0.83126524 0.04841695
2454499.60433252 0.64433464 0.06162563
2454499.62516585 0.46068814 0.03863988
2454499.64599919 0.46135008 0.04114374
2454499.66683252 0.66850273 0.05361215
2454499.68766586 0.83382104 0.05530393
2454499.70849919 0.95629182 0.02229403
2454499.72933252 0.98976270 0.00537619
2454499.75016586 0.99339829 0.00547347
2454499.77099919 0.99761189 0.00634307
2454499.79183253 1.00370574 0.00608398
2454499.81266586 1.01068639 0.00419870
2454499.83349919 1.01142610 0.00580582
2454499.85433253 1.01323583 0.00430184
2454499.87516586 1.01840478 0.00486688
2454499.89599920 1.01656550 0.00495024
2454499.91683253 1.01547044 0.00497960
2454499.93766586 1.01517591 0.00610896
2454499.95849920 1.01372075 0.00590899
2454499.97933253 1.01164499 0.00579453
2454500.00016586 1.00917135 0.00571882
2454500.02099920 0.99821972 0.00691798
2454500.04183253 0.97408526 0.01052872
2454500.06266587 0.94837090 0.01150685
2454500.08349920 0.92958551 0.00530609
2454500.10433253 0.93393721 0.00665151
2454500.12516587 0.95733388 0.01027884
2454500.14599920 0.98254010 0.00937608
2454500.16683254 1.00618865 0.01422410
2454500.18766587 1.01101690 0.01381541
2454500.20849920 1.00630739 0.00617483
2454500.22933254 1.00867525 0.00403824
2454500.25016587 1.01083106 0.00556457
2454500.27099921 1.00795586 0.00519328
2454500.29183254 1.01169978 0.00523069
2454500.31266587 1.01281195 0.00592918
2454500.33349921 1.00733740 0.00424139
2454500.35433254 1.00585732 0.00536344
2454500.37516588 1.00357399 0.00573146
2454500.39599921 1.00106364 0.00721915
2454500.41683254 0.99246872 0.00579114
